text,label
Master in AI AWS AWS SQL Docker AWS in 2 weeks,1
Frontend developer skilled in 5 and ML with React years of experience.,0
Frontend developer skilled in 3 and SQL with Python years of experience.,0
Fresher but expert in Python AI ML Node Python,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Fresher but expert in ML Python Cloud Python AI,1
Master in ML AWS AWS AI SQL Docker in 2 weeks,1
Fresher but expert in Python React Node AWS AI,1
Expert in Python React Java Python AWS with 1 month experience,1
Developed applications using 5 and AWS for SQL years with strong problem solving.,0
Developed applications using 3 and React for Python years with strong problem solving.,0
Worked on machine learning projects using 5 and Docker with AWS years experience.,0
Fresher but expert in ML Node Cloud Docker AWS,1
Software Engineer with 4 years experience in Cloud and Docker. Worked on real-world projects and APIs.,0
Master in React SQL AI Node AWS Cloud in 2 weeks,1
Fresher but expert in Python Java Cloud Python AWS,1
Worked on machine learning projects using 2 and AWS with Docker years experience.,0
Knows Node Python SQL React Python Python Node with no real experience,1
Developed applications using 3 and Docker for Java years with strong problem solving.,0
Frontend developer skilled in 3 and React with SQL years of experience.,0
Expert in Docker Node Cloud Python Node with 1 month experience,1
Backend developer with 2 years experience using Python and databases like Cloud.,0
Software Engineer with 5 years experience in Node and AI. Worked on real-world projects and APIs.,0
Backend developer with 4 years experience using SQL and databases like Docker.,0
Expert in SQL ML Node AWS AI with 1 month experience,1
Expert in Cloud Docker ML ML Cloud with 1 month experience,1
Worked on machine learning projects using 5 and React with SQL years experience.,0
Frontend developer skilled in 2 and Node with Java years of experience.,0
Master in AI AI Cloud Cloud React AI in 2 weeks,1
Master in React AWS Node Java Cloud Node in 2 weeks,1
Expert in Cloud Java React Docker SQL with 1 month experience,1
Frontend developer skilled in 5 and React with React years of experience.,0
Backend developer with 4 years experience using Cloud and databases like Python.,0
Software Engineer with 5 years experience in SQL and AWS. Worked on real-world projects and APIs.,0
Fresher but expert in Java Cloud Cloud React SQL,1
Worked on machine learning projects using 4 and ML with SQL years experience.,0
Worked on machine learning projects using 5 and AWS with Cloud years experience.,0
Software Engineer with 2 years experience in ML and Java. Worked on real-world projects and APIs.,0
Master in ML AWS React Node Docker ML in 2 weeks,1
Worked on machine learning projects using 5 and AWS with Python years experience.,0
Frontend developer skilled in 2 and Java with AI years of experience.,0
Frontend developer skilled in 3 and React with Cloud years of experience.,0
Worked on machine learning projects using 1 and Python with React years experience.,0
Backend developer with 2 years experience using React and databases like Cloud.,0
Fresher but expert in ML AI AI SQL React,1
Expert in AI AI AI ML Docker with 1 month experience,1
Backend developer with 1 years experience using SQL and databases like AWS.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Knows AWS Cloud ML Python SQL React Java with no real experience,1
Backend developer with 2 years experience using AI and databases like React.,0
Developed applications using 5 and Cloud for Cloud years with strong problem solving.,0
Frontend developer skilled in 2 and Cloud with Docker years of experience.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Knows Docker Docker Docker SQL SQL AI Node with no real experience,1
Frontend developer skilled in 3 and AI with Java years of experience.,0
Frontend developer skilled in 2 and AI with React years of experience.,0
Backend developer with 1 years experience using Cloud and databases like Java.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Knows AWS Docker Cloud Java Python Python Java with no real experience,1
Expert in Docker AI Node AWS Docker with 1 month experience,1
Software Engineer with 5 years experience in Python and Node. Worked on real-world projects and APIs.,0
Worked on machine learning projects using 5 and Python with AWS years experience.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Knows Python React Cloud SQL Java Java Docker with no real experience,1
Worked on machine learning projects using 5 and Docker with Docker years experience.,0
Knows SQL React Python AWS Python Docker React with no real experience,1
Backend developer with 5 years experience using Java and databases like Cloud.,0
Master in React Python AWS SQL AI SQL in 2 weeks,1
Software Engineer with 4 years experience in AI and SQL. Worked on real-world projects and APIs.,0
Frontend developer skilled in 4 and Java with React years of experience.,0
Worked on machine learning projects using 2 and Cloud with AWS years experience.,0
Backend developer with 3 years experience using Cloud and databases like AWS.,0
Fresher but expert in Docker Node React Node AI,1
Fresher but expert in Cloud Java React Node Python,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Fresher but expert in React Java SQL Docker Cloud,1
Developed applications using 2 and AWS for ML years with strong problem solving.,0
Frontend developer skilled in 2 and ML with Java years of experience.,0
Frontend developer skilled in 4 and AI with AWS years of experience.,0
Expert in ML React ML SQL AI with 1 month experience,1
Fresher but expert in Cloud AI SQL SQL ML,1
Worked on machine learning projects using 5 and SQL with AWS years experience.,0
Master in Cloud SQL AI Java SQL AI in 2 weeks,1
Frontend developer skilled in 4 and AWS with SQL years of experience.,0
Backend developer with 3 years experience using ML and databases like Python.,0
Software Engineer with 4 years experience in SQL and Docker. Worked on real-world projects and APIs.,0
Software Engineer with 2 years experience in Java and Docker. Worked on real-world projects and APIs.,0
Frontend developer skilled in 4 and Java with Python years of experience.,0
Developed applications using 5 and Java for Node years with strong problem solving.,0
Knows SQL Cloud AI AWS Cloud SQL Python with no real experience,1
Worked on machine learning projects using 3 and Python with Docker years experience.,0
Fresher but expert in Cloud ML ML Docker Java,1
Frontend developer skilled in 1 and React with Node years of experience.,0
Master in Java AI ML Node Python Java in 2 weeks,1
Knows AWS Cloud Python Java AI Python SQL with no real experience,1
Expert in Docker AWS ML Docker AI with 1 month experience,1
Backend developer with 5 years experience using React and databases like ML.,0
Software Engineer with 3 years experience in Cloud and Docker. Worked on real-world projects and APIs.,0
Frontend developer skilled in 3 and Docker with Python years of experience.,0
Backend developer with 1 years experience using AWS and databases like Docker.,0
Master in Docker React Java Node AI AWS in 2 weeks,1
Developed applications using 4 and Java for Python years with strong problem solving.,0
Worked on machine learning projects using 5 and Cloud with Java years experience.,0
Software Engineer with 2 years experience in AI and Python. Worked on real-world projects and APIs.,0
Expert in Python ML Node Python Cloud with 1 month experience,1
Fresher but expert in Python Cloud Cloud SQL React,1
Worked on machine learning projects using 1 and Cloud with Node years experience.,0
Frontend developer skilled in 3 and Node with AWS years of experience.,0
Worked on machine learning projects using 5 and AWS with Docker years experience.,0
Developed applications using 5 and React for ML years with strong problem solving.,0
Fresher but expert in React React AWS Node AWS,1
Software Engineer with 5 years experience in React and Docker. Worked on real-world projects and APIs.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Developed applications using 4 and AWS for AI years with strong problem solving.,0
Expert in AWS AWS Python AWS Cloud with 1 month experience,1
Worked on machine learning projects using 4 and React with React years experience.,0
Knows Cloud AI AI SQL React AWS AWS with no real experience,1
Fresher but expert in React AWS Node AWS AI,1
Software Engineer with 1 years experience in ML and Python. Worked on real-world projects and APIs.,0
Knows Docker Node Node Node Docker SQL AI with no real experience,1
Developed applications using 3 and Node for AWS years with strong problem solving.,0
Knows AWS Java AWS Cloud Cloud SQL SQL with no real experience,1
